Date,Open,High,Low,Close,Adj Close,Volume
2010-06-25,35.602802,36.024845,35.276318,35.929287,35.929287,3447200
2010-06-28,36.01688,36.01688,35.483356,35.539097,35.539097,2245200
2010-06-29,35.188725,35.188725,33.898708,34.121674,34.121674,3513200
2010-06-30,34.20927,34.535755,33.564262,33.627968,33.627968,2605100
2010-07-01,33.691669,34.233158,33.301479,34.073898,34.073898,4657600
2010-07-02,33.452778,34.257046,33.14222,33.53241,33.53241,3080400
2010-07-06,34.20927,35.196686,33.914635,34.36853,34.36853,4931600
2010-07-07,34.352604,35.443542,34.352604,35.427616,35.427616,3965300
2010-07-08,35.74614,36.200031,35.292244,35.594841,35.594841,4584600
2010-07-09,35.674469,35.889473,35.347984,35.531136,35.531136,3342000
2010-07-12,35.475395,35.985031,35.236504,35.865585,35.865585,3395300
2010-07-13,36.303551,37.386528,35.992992,36.375217,36.375217,6119500
2010-07-14,36.653927,36.996338,36.454849,36.614109,36.614109,4562600
2010-07-15,36.661888,37.776714,36.661888,37.13171,37.13171,5936400
2010-07-16,37.13171,37.139671,36.000954,36.120399,36.120399,3260300
2010-07-19,36.072624,37.075966,36.072624,36.868927,36.868927,3432200
2010-07-20,36.534481,37.163563,35.969105,37.044117,37.044117,3440300
2010-07-21,37.211338,37.219303,35.825768,35.841694,35.841694,3594000
2010-07-22,36.303551,37.275043,35.953178,37.123745,37.123745,4949700
2010-07-23,36.964485,38.103203,36.924671,38.103203,38.103203,3468200
2010-07-26,38.150978,38.429688,38.031532,38.143017,38.143017,2623700
2010-07-27,38.222649,38.700432,37.792641,38.23061,38.23061,5418200
2010-07-28,38.222649,38.533207,37.553749,37.689121,37.689121,4342000
2010-07-29,42.204174,45.946808,42.005096,45.126614,45.126614,18603200
2010-07-30,43.406593,44.513458,43.096035,43.81271,43.81271,10231300
2010-08-02,44.457718,45.174393,44.25864,44.457718,44.457718,4303500
2010-08-03,44.290493,45.612358,43.97197,45.015129,45.015129,4984800
2010-08-04,45.023094,46.408665,44.991241,46.185699,46.185699,4901700
2010-08-05,45.978661,46.042362,45.596432,45.922916,45.922916,2893400
2010-08-06,45.373466,46.504219,45.094761,46.440517,46.440517,5044900
2010-08-09,46.098106,47.013855,46.098106,46.456444,46.456444,2873200
2010-08-10,46.018475,46.384773,45.445133,46.090141,46.090141,2976200
2010-08-11,45.373466,45.381432,44.290493,44.465679,44.465679,3770200
2010-08-12,43.486225,44.935501,42.689919,44.768276,44.768276,4805900
2010-08-13,44.409939,45.707916,44.409939,45.19828,45.19828,4456000
2010-08-16,44.720497,45.930882,44.425865,45.381432,45.381432,3122700
2010-08-17,45.819397,46.910336,45.516804,46.607738,46.607738,4911500
2010-08-18,46.63163,47.101448,45.429207,46.759037,46.759037,4679100
2010-08-19,46.822742,47.292564,46.106068,46.13792,46.13792,5837400
2010-08-20,46.169773,47.404045,45.978661,47.149227,47.149227,3615400
2010-08-23,47.388119,48.319798,46.376812,46.432552,46.432552,3862700
2010-08-24,46.066254,46.806816,45.556618,46.528111,46.528111,4022500
2010-08-25,46.368847,46.830704,45.835323,46.098106,46.098106,3345000
2010-08-26,46.639591,46.95015,46.209587,46.344959,46.344959,3628300
2010-08-27,46.456444,46.838669,45.63625,46.727184,46.727184,3314000
2010-08-30,46.528111,47.12534,46.233479,46.233479,46.233479,2693400
2010-08-31,46.249401,46.57589,45.699951,46.13792,46.13792,3149000
2010-09-01,46.942188,48.256092,46.798855,48.080906,48.080906,5061600
2010-09-02,48.295906,49.036472,48.184425,48.988693,48.988693,3092500
2010-09-03,49.370918,50.05574,49.259438,49.323139,49.323139,3586400
2010-09-07,49.259438,49.585922,48.757763,49.100174,49.100174,2456400
2010-09-08,49.354992,50.8839,49.187767,50.581303,50.581303,5903700
2010-09-09,50.788342,50.828156,49.617775,50.0,50.0,3961400
2010-09-10,50.23093,51.154644,49.920368,50.716675,50.716675,4003700
2010-09-13,50.979454,52.452621,50.971493,52.301323,52.301323,4773500
2010-09-14,52.094284,54.371716,52.022614,53.670967,53.670967,7341000
2010-09-15,53.591335,53.790413,52.938366,53.320591,53.320591,3173900
2010-09-16,53.04985,53.750599,52.747253,53.376335,53.376335,3194800
2010-09-17,53.487816,54.738014,53.344482,54.315975,54.315975,4176000
2010-09-20,54.6982,55.916546,54.403568,55.813026,55.813026,2699500
2010-09-21,56.115623,56.13155,54.483196,55.112278,55.112278,3380200
2010-09-22,55.072464,55.725433,53.448002,53.575409,53.575409,4235800
2010-09-23,53.376335,55.152096,52.866699,54.491161,54.491161,3768400
2010-09-24,55.462654,56.537666,55.104317,56.179329,56.179329,3058700
2010-09-27,55.97229,56.29081,55.279503,55.327282,55.327282,1899500
2010-09-28,55.239689,57.278229,54.244305,56.585445,56.585445,4393700
2010-09-29,56.888039,56.888039,55.398949,55.908585,55.908585,3360100
2010-09-30,56.338589,57.031376,54.260231,54.339863,54.339863,4517200
2010-10-01,55.104317,56.386368,53.870045,54.100971,54.100971,3822900
2010-10-04,54.140785,54.395603,52.420769,53.678928,53.678928,5535100
2010-10-05,54.25227,56.091736,54.061157,55.74136,55.74136,3300100
2010-10-06,55.207836,55.215797,47.443859,47.897755,47.897755,22588500
2010-10-07,48.598503,48.654243,46.209587,48.144608,48.144608,11022700
2010-10-08,48.439243,48.534798,46.615704,47.507565,47.507565,6376500
2010-10-11,47.34034,47.412006,44.155121,44.346233,44.346233,12693600
2010-10-12,44.457718,45.914955,43.892338,45.739769,45.739769,9154600
2010-10-13,45.731804,46.942188,45.031055,46.751076,46.751076,7822100
2010-10-14,46.735149,47.061634,45.954769,46.918301,46.918301,4276800
2010-10-15,47.189041,47.459785,46.623665,47.133301,47.133301,4554400
2010-10-18,47.117374,47.778309,45.970695,46.607738,46.607738,4853100
2010-10-19,45.389393,45.986622,44.824017,45.19828,45.19828,5426500
2010-10-20,45.707916,45.891064,45.046982,45.166428,45.166428,5163800
2010-10-21,45.556618,47.435898,45.389393,46.520145,46.520145,8809500
2010-10-22,46.177734,49.331104,45.867176,48.415352,48.415352,13625000
2010-10-25,48.168499,49.259438,47.905716,48.877209,48.877209,6440200
2010-10-26,48.733875,50.565376,48.574615,50.294632,50.294632,5362100
2010-10-27,50.501671,52.046505,50.326485,52.006687,52.006687,5979600
2010-10-28,52.086319,52.396877,50.645008,51.568722,51.568722,3525100
2010-10-29,51.552795,51.911133,50.716675,51.067047,51.067047,4583900
2010-11-01,52.046505,52.046505,50.732601,51.130753,51.130753,3758400
2010-11-02,51.305939,52.357063,51.305939,52.11021,52.11021,2777700
2010-11-03,51.950947,52.237617,50.947601,52.054466,52.054466,2394400
2010-11-04,52.643734,52.954292,51.82354,52.492435,52.492435,2919600
2010-11-05,52.802994,52.802994,51.481129,52.006687,52.006687,2455300
2010-11-08,51.759834,52.165951,51.361683,52.062431,52.062431,1863900
2010-11-09,52.006687,52.349102,51.122791,51.457237,51.457237,2505100
2010-11-10,51.512981,52.866699,51.202419,52.866699,52.866699,3370800
2010-11-11,51.919094,53.750599,51.218346,53.193184,53.193184,4525000
2010-11-12,52.492435,53.185219,51.051125,51.592609,51.592609,3185700
2010-11-15,51.903168,51.9828,50.740562,50.899826,50.899826,2978600
2010-11-16,50.350376,50.947601,49.044434,49.577957,49.577957,3907900
2010-11-17,49.577957,51.059086,49.530178,50.49371,50.49371,4010600
2010-11-18,51.138718,52.707436,50.963528,51.712055,51.712055,3484000
2010-11-19,51.950947,53.392262,51.799648,52.500397,52.500397,3670200
2010-11-22,52.524288,54.347828,52.205765,54.164677,54.164677,3614000
2010-11-23,53.455963,53.70282,51.839466,52.795033,52.795033,5394500
2010-11-24,53.15337,55.558208,52.994106,54.650421,54.650421,4349000
2010-11-26,54.276157,55.295429,53.981525,54.738014,54.738014,1490000
2010-11-29,54.077084,54.753941,52.651695,53.655041,53.655041,3388300
2010-11-30,52.930405,53.678928,52.580029,52.898552,52.898552,6747400
2010-12-01,53.798374,55.422836,53.678928,54.865425,54.865425,2918800
2010-12-02,54.873386,55.781174,54.833572,55.438763,55.438763,3871100
2010-12-03,55.287468,56.872112,54.905239,55.948399,55.948399,3034700
2010-12-06,55.669693,56.203217,54.753941,55.390987,55.390987,2211300
2010-12-07,55.844879,56.991558,55.574135,56.442108,56.442108,3759100
2010-12-08,56.728779,56.927856,55.311356,55.97229,55.97229,2863900
2010-12-09,56.043957,56.322662,55.263577,55.90062,55.90062,1512800
2010-12-10,56.004139,56.73674,55.223763,56.442108,56.442108,1889200
2010-12-13,56.569519,56.696926,54.937092,55.008759,55.008759,2433400
2010-12-14,54.865425,55.207836,53.742634,54.578754,54.578754,4637400
2010-12-15,54.507088,55.605988,53.774487,53.893932,53.893932,2978600
2010-12-16,53.774487,55.255615,53.320591,55.080425,55.080425,2296800
2010-12-17,55.136169,55.74136,54.745979,55.112278,55.112278,4344800
2010-12-20,55.287468,55.414875,54.228382,54.849499,54.849499,1465800
2010-12-21,54.945053,55.566174,54.435421,55.542282,55.542282,1234300
2010-12-22,55.375061,55.510433,54.116898,54.507088,54.507088,161600
2010-12-23,54.260231,54.817646,53.694855,54.682274,54.682274,1369400
2010-12-27,54.634495,55.367096,53.639114,55.008759,55.008759,967500
2010-12-28,55.040611,55.367096,54.14875,54.546902,54.546902,796600
2010-12-29,54.674313,54.905239,54.25227,54.706161,54.706161,990500
2010-12-30,54.674313,54.785793,54.069118,54.451347,54.451347,689800
2010-12-31,54.339863,54.610607,53.615227,54.475235,54.475235,1411800
2011-01-03,55.048576,56.489887,53.981525,54.116898,54.116898,4131000
2011-01-04,53.973564,54.029305,51.815575,53.408188,53.408188,5158700
2011-01-05,53.105591,54.530975,53.065773,54.116898,54.116898,2586900
2011-01-06,54.045231,55.661728,53.750599,54.865425,54.865425,2746500
2011-01-07,55.040611,55.040611,53.663002,54.483196,54.483196,1933500
2011-01-10,54.499123,55.757286,54.403568,55.534321,55.534321,3164800
2011-01-11,55.653767,55.773212,53.989491,54.132824,54.132824,2755900
2011-01-12,54.594681,54.873386,53.885967,54.220417,54.220417,2369500
2011-01-13,54.14875,54.323936,53.543556,53.885967,53.885967,2582600
2011-01-14,53.91782,54.315975,53.718746,54.188564,54.188564,3227500
2011-01-18,54.14875,54.515049,53.575409,54.061157,54.061157,2098000
2011-01-19,53.949673,54.212456,53.575409,53.981525,53.981525,3575600
2011-01-20,52.747253,52.795033,50.238892,52.046505,52.046505,7406200
2011-01-21,52.420769,53.033924,51.807613,51.942986,51.942986,3571600
2011-01-24,51.87928,52.309284,51.226311,51.520943,51.520943,3735500
2011-01-25,50.899826,50.923714,48.932953,49.331104,49.331104,7023600
2011-01-26,49.203693,51.385571,48.765728,50.573341,50.573341,6618900
2011-01-27,53.033924,53.710781,51.130753,51.624462,51.624462,8506000
2011-01-28,51.82354,52.37299,50.039814,50.772415,50.772415,3704200
2011-01-31,50.509636,50.732601,49.976112,50.310558,50.310558,2876100
2011-02-01,50.573341,52.150024,50.342411,51.807613,51.807613,3651800
2011-02-02,51.576683,52.667622,51.552795,52.380951,52.380951,2601800
2011-02-03,52.054466,52.150024,50.8839,51.903168,51.903168,2193600
2011-02-04,51.887241,53.010033,51.457237,52.87466,52.87466,2570200
2011-02-07,52.946327,53.304665,52.317249,52.81892,52.81892,2254900
2011-02-08,52.699474,52.842808,52.118172,52.293358,52.293358,1796500
2011-02-09,52.062431,52.357063,51.632427,51.895206,51.895206,1822900
2011-02-10,51.600574,54.873386,51.520943,54.650421,54.650421,4290800
2011-02-11,54.156712,56.250996,54.14875,55.590061,55.590061,3893300
2011-02-14,55.566174,58.623985,55.566174,57.947124,57.947124,5848200
2011-02-15,57.525085,58.289536,57.023411,57.254341,57.254341,3244200
2011-02-16,57.541008,57.994904,56.983597,57.668419,57.668419,2799500
2011-02-17,57.341934,58.01083,57.238415,57.652493,57.652493,2142500
2011-02-18,57.684345,58.17009,56.91193,57.835644,57.835644,2719600
2011-02-22,57.039337,57.357861,55.056538,55.263577,55.263577,3365400
2011-02-23,55.144131,55.446728,53.15337,53.70282,53.70282,3212900
2011-02-24,53.686893,54.865425,53.31263,54.339863,54.339863,2275600
2011-02-25,54.714127,57.063225,54.666348,56.481922,56.481922,3098400
2011-02-28,56.466,56.832298,55.096352,55.868771,55.868771,2489100
2011-03-01,56.075809,56.537666,54.09301,54.626534,54.626534,3163100
2011-03-02,54.53894,56.107662,54.475235,55.661728,55.661728,2255900
2011-03-03,56.123585,56.784519,55.757286,56.139511,56.139511,2390200
2011-03-04,56.083771,57.333969,55.908585,57.238415,57.238415,2743600
2011-03-07,57.246376,57.803791,56.043957,56.696926,56.696926,2965100
2011-03-08,56.864151,58.281574,56.497849,57.724159,57.724159,2911400
2011-03-09,57.349895,58.918617,56.537666,57.971016,57.971016,3324100
2011-03-10,57.182671,57.182671,55.430801,56.059883,56.059883,3012500
2011-03-11,55.820992,57.333969,55.74136,57.12693,57.12693,1774100
2011-03-14,56.57748,57.214523,55.781174,56.585445,56.585445,1904600
2011-03-15,54.523014,55.74136,54.300049,55.215797,55.215797,3181400
2011-03-16,54.690239,55.844879,53.527634,53.941711,53.941711,4618000
2011-03-17,54.849499,54.881351,53.487816,53.957638,53.957638,3406900
2011-03-18,54.459309,55.239689,52.954292,53.065773,53.065773,3825900
2011-03-21,53.70282,54.785793,53.360409,54.41153,54.41153,1713900
2011-03-22,54.387642,54.419495,53.017998,53.225037,53.225037,2331200
2011-03-23,53.081699,54.30801,52.42873,54.085045,54.085045,2254400
2011-03-24,54.626534,56.235069,54.618568,56.012104,56.012104,3307400
2011-03-25,56.442108,56.728779,55.598026,55.852844,55.852844,2015800
2011-03-28,56.099697,56.099697,55.359135,55.430801,55.430801,1578400
2011-03-29,55.422836,56.163403,54.658386,55.773212,55.773212,2022000
2011-03-30,56.29081,58.201942,56.243031,57.525085,57.525085,3177900
2011-03-31,57.756012,58.695652,57.294155,58.496574,58.496574,2390200
2011-04-01,58.990284,60.399746,58.671764,59.929924,59.929924,4054700
2011-04-04,60.407707,60.996975,59.587513,60.04937,60.04937,2194200
2011-04-05,60.296227,61.180122,59.842331,60.240482,60.240482,2879500
2011-04-06,60.551044,60.702343,57.349895,58.273609,58.273609,3293400
2011-04-07,58.289536,59.165474,57.931198,59.014175,59.014175,2119400
2011-04-08,59.229176,59.276955,57.923237,58.464725,58.464725,1996900
2011-04-11,58.576206,60.113075,58.552319,59.611404,59.611404,3206400
2011-04-12,59.324734,59.698997,58.440834,58.647873,58.647873,2711300
2011-04-13,59.125656,60.04937,58.751392,59.571587,59.571587,2561300
2011-04-14,58.974358,59.961777,58.703617,58.982323,58.982323,2562900
2011-04-15,59.245102,59.308807,58.074535,59.292881,59.292881,2328100
2011-04-18,58.393055,58.568245,56.880077,57.923237,57.923237,2270400
2011-04-19,58.074535,58.114349,56.991558,57.803791,57.803791,2105400
2011-04-20,58.966396,60.93327,58.966396,60.423634,60.423634,3540200
2011-04-21,60.527153,61.363274,60.375854,60.813824,60.813824,1563800
2011-04-25,60.981049,62.016243,60.909382,62.008282,62.008282,1599500
2011-04-26,62.135689,62.255135,60.678452,61.466793,61.466793,3017900
2011-04-27,61.753464,61.984394,60.797897,61.976429,61.976429,3310400
2011-04-28,65.655357,69.238731,65.169617,67.980568,67.980568,8539400
2011-04-29,67.670013,67.773529,66.913521,67.160378,67.160378,5667000
2011-05-02,67.439079,67.518715,65.623505,65.74295,65.74295,3078900
2011-05-03,65.400543,66.117218,63.776077,64.827202,64.827202,2386000
2011-05-04,64.429047,64.859055,62.716991,64.174232,64.174232,3066400
2011-05-05,63.760155,65.965919,63.322186,64.580345,64.580345,2762700
2011-05-06,65.695175,66.172958,64.508682,65.105911,65.105911,2440500
2011-05-09,65.153687,65.559799,64.182198,65.010353,65.010353,1402700
2011-05-10,65.29702,67.080742,64.819237,66.80204,66.80204,2009900
2011-05-11,66.714447,68.362793,65.225357,65.567764,65.567764,2637100
2011-05-12,65.432396,67.56649,64.540535,66.873703,66.873703,2637100
2011-05-13,67.001114,67.88501,66.459625,66.674629,66.674629,1505200
2011-05-16,66.555183,66.618889,64.14238,64.612198,64.612198,2214100
2011-05-17,64.397194,65.010353,63.688484,64.946648,64.946648,2209000
2011-05-18,64.659981,66.069435,64.229973,65.942032,65.942032,1890600
2011-05-19,66.284439,66.666664,65.328873,66.125175,66.125175,1713100
2011-05-20,66.905556,67.781494,66.443703,67.112595,67.112595,2620600
2011-05-23,66.085365,66.220734,64.715721,65.376656,65.376656,2386000
2011-05-24,65.663322,66.09333,64.548492,65.018318,65.018318,1733500
2011-05-25,64.96257,66.061478,64.707756,65.647392,65.647392,1546800
2011-05-26,65.392578,68.880394,64.90683,68.792801,68.792801,4404900
2011-05-27,68.99984,70.058929,68.617615,69.40596,69.40596,3396600
2011-05-31,69.891701,70.353561,68.752983,69.772255,69.772255,3631300
2011-06-01,69.573181,70.465042,67.462975,67.550568,67.550568,3264200
2011-06-02,67.415192,69.135216,67.208153,68.561874,68.561874,2133100
2011-06-03,67.614273,67.741676,66.364067,66.539261,66.539261,2121500
2011-06-06,66.35611,66.85778,65.31295,65.416466,65.416466,1669500
2011-06-07,64.094604,65.758881,63.712376,65.281097,65.281097,3303300
2011-06-08,64.986465,65.002388,63.290333,63.951267,63.951267,2689200
2011-06-09,64.19812,65.129799,63.776077,64.890907,64.890907,2096500
2011-06-10,64.333496,64.890907,63.561077,63.712376,63.712376,1848400
2011-06-13,63.98312,64.47683,62.804588,63.545151,63.545151,2027600
2011-06-14,63.895523,65.25721,63.545151,64.930725,64.930725,2065700
2011-06-15,64.182198,64.540535,61.522537,61.649944,61.649944,3555200
2011-06-16,61.649944,61.793278,59.651218,60.367893,60.367893,3845800
2011-06-17,61.267719,61.299568,58.528427,59.077877,59.077877,7284100
2011-06-20,58.815098,59.595478,58.337315,59.55566,59.55566,4021800
2011-06-21,59.842331,61.626057,59.181396,61.482719,61.482719,2890800
2011-06-22,61.044754,61.283646,60.431599,60.59882,60.59882,1477400
2011-06-23,60.097149,61.602165,59.3964,61.43494,61.43494,2367600
2011-06-24,61.028828,61.936615,60.487339,60.710304,60.710304,2426900
2011-06-27,60.582897,63.234592,60.073261,62.860329,62.860329,2840900
2011-06-28,62.892181,63.951267,62.621437,63.146999,63.146999,2427200
2011-06-29,63.298294,63.354038,62.215321,62.350693,62.350693,1844000
2011-06-30,62.661251,63.720337,62.54977,63.704411,63.704411,2023900
2011-07-01,63.951267,64.755531,63.680523,64.325531,64.325531,2118000
2011-07-05,64.293678,64.890907,63.64867,64.548492,64.548492,1613700
2011-07-06,64.572388,65.862396,64.022934,65.472206,65.472206,2123800
2011-07-07,66.172958,66.889633,65.774803,65.846474,65.846474,1738700
2011-07-08,65.097946,66.0774,64.715721,66.0774,66.0774,1123600
2011-07-11,65.233315,65.774803,62.70903,63.059402,63.059402,2597400
2011-07-12,63.234592,63.497372,60.38382,60.813824,60.813824,3758800
2011-07-13,61.387165,61.745502,59.714924,60.423634,60.423634,3176500
2011-07-14,60.797897,60.797897,58.695652,59.245102,59.245102,4128600
2011-07-15,59.65918,61.028828,59.141582,60.893456,60.893456,2582600
2011-07-18,60.511227,60.893456,59.10973,59.866222,59.866222,1708800
2011-07-19,60.455486,61.689758,60.455486,61.657906,61.657906,1951300
2011-07-20,62.199394,62.836437,59.842331,59.953815,59.953815,2707500
